fitsfile,center_ra,center_dec,radius,overlaps
P188+42_mosaic-blanked.fits,188.29343699380658,42.26221666528993,3.248745526017591,P184+42_mosaic-blanked.fits;P191+42_mosaic-blanked.fits;P20Hetdex17_mosaic-blanked.fits;P24Hetdex20_mosaic-blanked.fits;P27Hetdex09_mosaic-blanked.fits;P8Hetdex28_mosaic-blanked.fits
P246+58_mosaic-blanked.fits,246.83222132269333,57.64961666427481,2.6887434072682916,P241+58_mosaic-blanked.fits;P243+60_mosaic-blanked.fits;P244+53_mosaic-blanked.fits;P245+55_mosaic-blanked.fits;P248+60_mosaic-blanked.fits
P218+45_mosaic-blanked.fits,218.2324114279301,44.933416665155164,2.928742339496223,P213+47_mosaic-blanked.fits;P214+45_mosaic-blanked.fits;P215+50_mosaic-blanked.fits;P216+42_mosaic-blanked.fits;P217+47_mosaic-blanked.fits;P219+42_mosaic-blanked.fits;P219+50_mosaic-blanked.fits;P221+45_mosaic-blanked.fits;P221+47_mosaic-blanked.fits
P007+39_mosaic-blanked.fits,7.561827435322359,38.52121666546065,2.869003107063676,P004+38_mosaic-blanked.fits;P006+36_mosaic-blanked.fits
P148+45_mosaic-blanked.fits,148.9684151795015,44.56381666517454,3.1131223469403135,P145+45_mosaic-blanked.fits;P145+47_mosaic-blanked.fits;P146+42_mosaic-blanked.fits;P146+50_mosaic-blanked.fits;P149+42_mosaic-blanked.fits;P149+47_mosaic-blanked.fits;P150+50_mosaic-blanked.fits;P152+45_mosaic-blanked.fits;P152+47_mosaic-blanked.fits;P153+42_mosaic-blanked.fits
P163+45_mosaic-blanked.fits,163.5144143927774,44.64191666517047,2.950623092104274,P159+45_mosaic-blanked.fits;P160+42_mosaic-blanked.fits;P160+47_mosaic-blanked.fits;P163+42_mosaic-blanked.fits;P167+42_mosaic-blanked.fits;P2Hetdex01_mosaic-blanked.fits;P3Hetdex16_mosaic-blanked.fits;P5Hetdex_mosaic-blanked.fits
P32Hetdex08_mosaic-blanked.fits,195.8914072914753,45.332816665133954,3.1649977881739044,P191+42_mosaic-blanked.fits;P195+42_mosaic-blanked.fits;P198+42_mosaic-blanked.fits;P31Hetdex19_mosaic-blanked.fits;P34Hetdex06_mosaic-blanked.fits;P35Hetdex10_mosaic-blanked.fits;P36Hetdex10_mosaic-blanked.fits;P8Hetdex28_mosaic-blanked.fits
P245+55_mosaic-blanked.fits,245.70227113801005,55.13341666449223,2.7799945044471848,P241+55_mosaic-blanked.fits;P241+58_mosaic-blanked.fits;P243+60_mosaic-blanked.fits;P244+53_mosaic-blanked.fits;P246+58_mosaic-blanked.fits
P213+57_mosaic-blanked.fits,213.0482255539538,57.45111666429303,3.0424941529096516,P208+57_mosaic-blanked.fits;P209+55_mosaic-blanked.fits;P210+52_mosaic-blanked.fits;P212+60_mosaic-blanked.fits;P214+52_mosaic-blanked.fits;P214+55_mosaic-blanked.fits;P217+57_mosaic-blanked.fits;P217+60_mosaic-blanked.fits
P147+52_mosaic-blanked.fits,147.23832196755708,52.082716664721744,2.9881211852048364,P142+50_mosaic-blanked.fits;P142+55_mosaic-blanked.fits;P143+52_mosaic-blanked.fits;P145+47_mosaic-blanked.fits;P145+57_mosaic-blanked.fits;P146+50_mosaic-blanked.fits;P146+55_mosaic-blanked.fits;P149+47_mosaic-blanked.fits;P150+50_mosaic-blanked.fits;P150+57_mosaic-blanked.fits;P151+55_mosaic-blanked.fits
P173+55_mosaic-blanked.fits,173.59627836192308,54.732816664524314,2.8012453814727136,P12Hetdex11_mosaic-blanked.fits;P14Hetdex04_mosaic-blanked.fits;P169+55_mosaic-blanked.fits;P169+57_mosaic-blanked.fits;P16Hetdex13_mosaic-blanked.fits;P174+57_mosaic-blanked.fits;P178+55_mosaic-blanked.fits
P236+45_mosaic-blanked.fits,236.53441033855154,45.039416665149574,3.00437059850611,P232+45_mosaic-blanked.fits;P233+43_mosaic-blanked.fits;P233+48_mosaic-blanked.fits;P235+50_mosaic-blanked.fits;P236+48_mosaic-blanked.fits;P237+43_mosaic-blanked.fits;P240+43_mosaic-blanked.fits;P240+45_mosaic-blanked.fits;P240+48_mosaic-blanked.fits
P141+47_mosaic-blanked.fits,141.4163886862124,47.03181666504019,2.9662452424658987,P141+45_mosaic-blanked.fits;P142+42_mosaic-blanked.fits;P142+50_mosaic-blanked.fits;P143+52_mosaic-blanked.fits;P145+45_mosaic-blanked.fits;P145+47_mosaic-blanked.fits
P036+31_mosaic-blanked.fits,36.492112674943115,31.23941666574773,2.602434083664524,P035+34_mosaic-blanked.fits
P227+50_mosaic-blanked.fits,227.10935174375882,50.00281666486096,2.9231209103453635,P223+50_mosaic-blanked.fits;P223+52_mosaic-blanked.fits;P225+45_mosaic-blanked.fits;P225+47_mosaic-blanked.fits;P227+53_mosaic-blanked.fits;P227+55_mosaic-blanked.fits;P229+45_mosaic-blanked.fits;P229+48_mosaic-blanked.fits;P231+50_mosaic-blanked.fits;P231+53_mosaic-blanked.fits
P000+38_mosaic-blanked.fits,0.9467428609069467,38.463616665463135,2.9942977302406195,P004+38_mosaic-blanked.fits
P143+52_mosaic-blanked.fits,143.0263223212866,52.059416664723365,3.010619309221394,P141+47_mosaic-blanked.fits;P141+57_mosaic-blanked.fits;P142+50_mosaic-blanked.fits;P142+55_mosaic-blanked.fits;P145+47_mosaic-blanked.fits;P145+57_mosaic-blanked.fits;P146+50_mosaic-blanked.fits;P146+55_mosaic-blanked.fits;P147+52_mosaic-blanked.fits
P227+58_mosaic-blanked.fits,227.50422381913097,57.53281666428555,3.0399958642962854,P222+58_mosaic-blanked.fits;P222+60_mosaic-blanked.fits;P223+55_mosaic-blanked.fits;P227+53_mosaic-blanked.fits;P227+55_mosaic-blanked.fits;P228+60_mosaic-blanked.fits;P232+55_mosaic-blanked.fits;P232+58_mosaic-blanked.fits
P13Hetdex12_mosaic-blanked.fits,174.67940729147531,45.332816665133954,3.323122576235181,P11Hetdex12_mosaic-blanked.fits;P14Hetdex04_mosaic-blanked.fits;P15Hetdex13_mosaic-blanked.fits;P170+42_mosaic-blanked.fits;P174+42_mosaic-blanked.fits;P177+42_mosaic-blanked.fits;P17_mosaic-blanked.fits;P9Hetdex01_mosaic-blanked.fits
P035+34_mosaic-blanked.fits,35.36329893875759,33.739816665654764,3.107495550464985,P034+39_mosaic-blanked.fits;P036+31_mosaic-blanked.fits;P037+39_mosaic-blanked.fits
P27Hetdex09_mosaic-blanked.fits,189.5273833361637,47.493116665013716,2.4718716844223474,P188+42_mosaic-blanked.fits;P191+42_mosaic-blanked.fits;P23Hetdex20_mosaic-blanked.fits;P24Hetdex20_mosaic-blanked.fits;P26Hetdex03_mosaic-blanked.fits;P29Hetdex19_mosaic-blanked.fits;P30Hetdex06_mosaic-blanked.fits;P31Hetdex19_mosaic-blanked.fits;P8Hetdex28_mosaic-blanked.fits
P217+57_mosaic-blanked.fits,217.8632249859099,57.47791666429057,3.1799959458862714,P212+60_mosaic-blanked.fits;P213+57_mosaic-blanked.fits;P214+52_mosaic-blanked.fits;P214+55_mosaic-blanked.fits;P217+60_mosaic-blanked.fits;P218+55_mosaic-blanked.fits;P219+52_mosaic-blanked.fits;P222+58_mosaic-blanked.fits;P222+60_mosaic-blanked.fits;P223+55_mosaic-blanked.fits
P160+57_mosaic-blanked.fits,160.30423141684503,57.17171666431836,2.9937455766516283,P155+55_mosaic-blanked.fits;P155+57_mosaic-blanked.fits;P155+60_mosaic-blanked.fits;P159+52_mosaic-blanked.fits;P160+55_mosaic-blanked.fits;P161+60_mosaic-blanked.fits;P164+55_mosaic-blanked.fits;P165+57_mosaic-blanked.fits
P217+60_mosaic-blanked.fits,217.77716701120627,59.98631666404402,3.0424941529096516,P212+60_mosaic-blanked.fits;P213+57_mosaic-blanked.fits;P217+57_mosaic-blanked.fits;P218+55_mosaic-blanked.fits;P222+58_mosaic-blanked.fits;P222+60_mosaic-blanked.fits
P3Hetdex16_mosaic-blanked.fits,164.0723833361637,47.493116665013716,2.4812470771306936,P159+45_mosaic-blanked.fits;P160+47_mosaic-blanked.fits;P163+42_mosaic-blanked.fits;P163+45_mosaic-blanked.fits;P2Hetdex01_mosaic-blanked.fits;P4Hetdex16_mosaic-blanked.fits;P5Hetdex_mosaic-blanked.fits;P6_mosaic-blanked.fits;P7Hetdex11_mosaic-blanked.fits
P006+36_mosaic-blanked.fits,6.539724955892214,36.00241666556585,2.7056217726871585,P004+38_mosaic-blanked.fits;P007+39_mosaic-blanked.fits
P231+50_mosaic-blanked.fits,231.13935142529928,50.026416664859454,2.8424956586891508,P227+50_mosaic-blanked.fits;P227+53_mosaic-blanked.fits;P229+45_mosaic-blanked.fits;P229+48_mosaic-blanked.fits;P231+53_mosaic-blanked.fits;P232+45_mosaic-blanked.fits;P232+55_mosaic-blanked.fits;P233+48_mosaic-blanked.fits;P235+50_mosaic-blanked.fits;P236+53_mosaic-blanked.fits
P156+45_mosaic-blanked.fits,156.23941478402148,44.6031166651725,2.9724912758047135,P152+45_mosaic-blanked.fits;P152+47_mosaic-blanked.fits;P153+42_mosaic-blanked.fits;P154+50_mosaic-blanked.fits;P156+42_mosaic-blanked.fits;P156+47_mosaic-blanked.fits;P158+50_mosaic-blanked.fits;P159+45_mosaic-blanked.fits;P160+42_mosaic-blanked.fits;P160+47_mosaic-blanked.fits
P142+42_mosaic-blanked.fits,142.9014391379453,42.02061666530155,2.6587456338708266,P141+45_mosaic-blanked.fits;P141+47_mosaic-blanked.fits;P145+45_mosaic-blanked.fits;P145+47_mosaic-blanked.fits;P146+42_mosaic-blanked.fits
P1Hetdex15_mosaic-blanked.fits,206.4973833361637,47.493116665013716,2.4712432334158243,P205+42_mosaic-blanked.fits;P206+50_mosaic-blanked.fits;P206+52_mosaic-blanked.fits;P207+45_mosaic-blanked.fits;P210+45_mosaic-blanked.fits;P210+47_mosaic-blanked.fits;P211+50_mosaic-blanked.fits;P39Hetdex19_mosaic-blanked.fits;P40Hetdex19_mosaic-blanked.fits;P42Hetdex07_mosaic-blanked.fits
P223+42_mosaic-blanked.fits,223.32743528627302,42.45251666528073,2.5787453524182475,P219+42_mosaic-blanked.fits;P221+45_mosaic-blanked.fits;P221+47_mosaic-blanked.fits;P225+45_mosaic-blanked.fits;P225+47_mosaic-blanked.fits;P226+42_mosaic-blanked.fits
P159+52_mosaic-blanked.fits,159.8893209263548,52.151116664716945,3.0468715331142735,P154+50_mosaic-blanked.fits;P155+52_mosaic-blanked.fits;P155+55_mosaic-blanked.fits;P158+50_mosaic-blanked.fits;P160+47_mosaic-blanked.fits;P160+55_mosaic-blanked.fits;P160+57_mosaic-blanked.fits;P164+55_mosaic-blanked.fits;P2Hetdex01_mosaic-blanked.fits;P4Hetdex16_mosaic-blanked.fits
P184+57_mosaic-blanked.fits,184.22922879456095,57.29731666430701,2.546869959073005,P179+57_mosaic-blanked.fits;P181+60_mosaic-blanked.fits;P182+55_mosaic-blanked.fits;P186+60_mosaic-blanked.fits;P187+55_mosaic-blanked.fits;P189+57_mosaic-blanked.fits
P35Hetdex10_mosaic-blanked.fits,198.0123833361637,47.493116665013716,2.4718716844223474,P198+42_mosaic-blanked.fits;P31Hetdex19_mosaic-blanked.fits;P32Hetdex08_mosaic-blanked.fits;P34Hetdex06_mosaic-blanked.fits;P36Hetdex10_mosaic-blanked.fits;P37Hetdex15_mosaic-blanked.fits;P38Hetdex07_mosaic-blanked.fits;P39Hetdex19_mosaic-blanked.fits
P169+55_mosaic-blanked.fits,169.11327878371452,54.7091166645262,2.8956208288786924,P10Hetdex_mosaic-blanked.fits;P12Hetdex11_mosaic-blanked.fits;P164+55_mosaic-blanked.fits;P165+57_mosaic-blanked.fits;P169+57_mosaic-blanked.fits;P171+60_mosaic-blanked.fits;P173+55_mosaic-blanked.fits;P4Hetdex16_mosaic-blanked.fits;P8Hetdex_mosaic-blanked.fits
P243+45_mosaic-blanked.fits,243.86540987631378,45.084216665147174,2.591690511341355,P240+43_mosaic-blanked.fits;P240+45_mosaic-blanked.fits;P240+48_mosaic-blanked.fits;P243+50_mosaic-blanked.fits;P244+48_mosaic-blanked.fits
P8Hetdex28_mosaic-blanked.fits,191.6484072914753,45.332816665133954,3.3718707350578185,P188+42_mosaic-blanked.fits;P191+42_mosaic-blanked.fits;P195+42_mosaic-blanked.fits;P24Hetdex20_mosaic-blanked.fits;P27Hetdex09_mosaic-blanked.fits;P30Hetdex06_mosaic-blanked.fits;P31Hetdex19_mosaic-blanked.fits;P32Hetdex08_mosaic-blanked.fits
P211+50_mosaic-blanked.fits,211.01135296240193,49.91221666486675,3.2712442757748192,P1Hetdex15_mosaic-blanked.fits;P206+50_mosaic-blanked.fits;P206+52_mosaic-blanked.fits;P209+55_mosaic-blanked.fits;P210+45_mosaic-blanked.fits;P210+47_mosaic-blanked.fits;P210+52_mosaic-blanked.fits;P213+47_mosaic-blanked.fits;P214+52_mosaic-blanked.fits;P214+55_mosaic-blanked.fits;P215+50_mosaic-blanked.fits
P202+60_mosaic-blanked.fits,202.26416914153765,59.90141666405297,3.1043720168755535,P197+60_mosaic-blanked.fits;P198+57_mosaic-blanked.fits;P200+55_mosaic-blanked.fits;P203+57_mosaic-blanked.fits;P205+55_mosaic-blanked.fits;P207+60_mosaic-blanked.fits
P160+47_mosaic-blanked.fits,160.42738749968998,47.13511666503431,2.8381155162803076,P156+45_mosaic-blanked.fits;P156+47_mosaic-blanked.fits;P158+50_mosaic-blanked.fits;P159+45_mosaic-blanked.fits;P159+52_mosaic-blanked.fits;P160+42_mosaic-blanked.fits;P163+42_mosaic-blanked.fits;P163+45_mosaic-blanked.fits;P2Hetdex01_mosaic-blanked.fits;P3Hetdex16_mosaic-blanked.fits
P142+50_mosaic-blanked.fits,142.91335778078886,49.5494166648897,3.0949945544443995,P141+45_mosaic-blanked.fits;P141+47_mosaic-blanked.fits;P142+55_mosaic-blanked.fits;P143+52_mosaic-blanked.fits;P145+45_mosaic-blanked.fits;P145+47_mosaic-blanked.fits;P146+50_mosaic-blanked.fits;P147+52_mosaic-blanked.fits
P229+45_mosaic-blanked.fits,229.2094107842829,44.99611666515186,3.1443711616441625,P225+45_mosaic-blanked.fits;P225+47_mosaic-blanked.fits;P226+42_mosaic-blanked.fits;P227+50_mosaic-blanked.fits;P229+48_mosaic-blanked.fits;P230+42_mosaic-blanked.fits;P231+50_mosaic-blanked.fits;P232+45_mosaic-blanked.fits;P233+43_mosaic-blanked.fits;P233+48_mosaic-blanked.fits
P171+60_mosaic-blanked.fits,171.35617318374574,59.73891666406996,2.6118691943135475,P166+60_mosaic-blanked.fits;P169+55_mosaic-blanked.fits;P169+57_mosaic-blanked.fits;P174+57_mosaic-blanked.fits;P176+60_mosaic-blanked.fits
P205+42_mosaic-blanked.fits,205.79743616140053,42.355216665285425,2.7156207132768575,P1Hetdex15_mosaic-blanked.fits;P202+42_mosaic-blanked.fits;P207+45_mosaic-blanked.fits;P209+42_mosaic-blanked.fits;P40Hetdex19_mosaic-blanked.fits
P198+42_mosaic-blanked.fits,198.79243649841823,42.31761666528726,3.1649977881739044,P195+42_mosaic-blanked.fits;P202+42_mosaic-blanked.fits;P32Hetdex08_mosaic-blanked.fits;P35Hetdex10_mosaic-blanked.fits;P36Hetdex10_mosaic-blanked.fits
P030+39_mosaic-blanked.fits,30.756265951087645,38.720816665452,2.5884120141682843,P034+39_mosaic-blanked.fits
P223+55_mosaic-blanked.fits,223.0892735943138,54.998316664503115,3.1724965197449384,P217+57_mosaic-blanked.fits;P218+55_mosaic-blanked.fits;P219+52_mosaic-blanked.fits;P222+58_mosaic-blanked.fits;P222+60_mosaic-blanked.fits;P223+50_mosaic-blanked.fits;P223+52_mosaic-blanked.fits;P227+53_mosaic-blanked.fits;P227+55_mosaic-blanked.fits;P227+58_mosaic-blanked.fits
P221+45_mosaic-blanked.fits,221.89041121874553,44.95381666515409,2.9981187346440565,P217+47_mosaic-blanked.fits;P218+45_mosaic-blanked.fits;P219+42_mosaic-blanked.fits;P219+50_mosaic-blanked.fits;P221+47_mosaic-blanked.fits;P223+42_mosaic-blanked.fits;P223+50_mosaic-blanked.fits;P225+45_mosaic-blanked.fits;P225+47_mosaic-blanked.fits;P226+42_mosaic-blanked.fits
P179+57_mosaic-blanked.fits,179.4382293182332,57.272316664309294,2.626243117631591,P174+57_mosaic-blanked.fits;P176+60_mosaic-blanked.fits;P178+55_mosaic-blanked.fits;P181+60_mosaic-blanked.fits;P182+55_mosaic-blanked.fits;P184+57_mosaic-blanked.fits
P2Hetdex01_mosaic-blanked.fits,161.95135514997256,49.748416664877155,2.416245508312849,P158+50_mosaic-blanked.fits;P159+52_mosaic-blanked.fits;P160+47_mosaic-blanked.fits;P160+55_mosaic-blanked.fits;P163+45_mosaic-blanked.fits;P3Hetdex16_mosaic-blanked.fits;P4Hetdex16_mosaic-blanked.fits;P6_mosaic-blanked.fits
P022+36_mosaic-blanked.fits,22.553684047503392,36.141016665560244,2.8520033916233247,P017+39_mosaic-blanked.fits;P022+34_mosaic-blanked.fits;P024+39_mosaic-blanked.fits;P026+34_mosaic-blanked.fits
P160+55_mosaic-blanked.fits,160.15427962367733,54.66181666452993,3.174998166122548,P155+52_mosaic-blanked.fits;P155+55_mosaic-blanked.fits;P155+57_mosaic-blanked.fits;P158+50_mosaic-blanked.fits;P159+52_mosaic-blanked.fits;P160+57_mosaic-blanked.fits;P161+60_mosaic-blanked.fits;P164+55_mosaic-blanked.fits;P165+57_mosaic-blanked.fits;P2Hetdex01_mosaic-blanked.fits;P4Hetdex16_mosaic-blanked.fits
P160+42_mosaic-blanked.fits,160.3394382997594,42.115416665297005,2.950623092104274,P156+42_mosaic-blanked.fits;P156+45_mosaic-blanked.fits;P159+45_mosaic-blanked.fits;P160+47_mosaic-blanked.fits;P163+42_mosaic-blanked.fits;P163+45_mosaic-blanked.fits
P184+42_mosaic-blanked.fits,184.7954371571388,42.243916665290804,3.1199961942954193,P181+42_mosaic-blanked.fits;P188+42_mosaic-blanked.fits;P20Hetdex17_mosaic-blanked.fits;P23Hetdex20_mosaic-blanked.fits;P24Hetdex20_mosaic-blanked.fits
P206+52_mosaic-blanked.fits,206.4383171532132,52.3967166646996,2.699368193818631,P1Hetdex15_mosaic-blanked.fits;P205+55_mosaic-blanked.fits;P206+50_mosaic-blanked.fits;P208+57_mosaic-blanked.fits;P209+55_mosaic-blanked.fits;P210+52_mosaic-blanked.fits;P211+50_mosaic-blanked.fits;P42Hetdex07_mosaic-blanked.fits;P5Hetdex41_mosaic-blanked.fits
P10Hetdex_mosaic-blanked.fits,170.43635514997257,49.748416664877155,2.363744136918275,P11Hetdex12_mosaic-blanked.fits;P12Hetdex11_mosaic-blanked.fits;P14Hetdex04_mosaic-blanked.fits;P169+55_mosaic-blanked.fits;P6_mosaic-blanked.fits;P7Hetdex11_mosaic-blanked.fits;P8Hetdex_mosaic-blanked.fits;P9Hetdex01_mosaic-blanked.fits
P6_mosaic-blanked.fits,166.19435514997255,49.748416664877155,2.363744136918275,P10Hetdex_mosaic-blanked.fits;P164+55_mosaic-blanked.fits;P2Hetdex01_mosaic-blanked.fits;P3Hetdex16_mosaic-blanked.fits;P4Hetdex16_mosaic-blanked.fits;P5Hetdex_mosaic-blanked.fits;P7Hetdex11_mosaic-blanked.fits;P8Hetdex_mosaic-blanked.fits
P191+60_mosaic-blanked.fits,191.94417050985027,59.84661666405871,2.9839266660703117,P186+60_mosaic-blanked.fits;P189+57_mosaic-blanked.fits;P191+55_mosaic-blanked.fits;P193+57_mosaic-blanked.fits;P197+60_mosaic-blanked.fits
P8Hetdex_mosaic-blanked.fits,168.31532136221773,52.122516664718965,2.909995938237842,P10Hetdex_mosaic-blanked.fits;P12Hetdex11_mosaic-blanked.fits;P164+55_mosaic-blanked.fits;P169+55_mosaic-blanked.fits;P169+57_mosaic-blanked.fits;P4Hetdex16_mosaic-blanked.fits;P6_mosaic-blanked.fits;P7Hetdex11_mosaic-blanked.fits
P158+50_mosaic-blanked.fits,158.89035663423329,49.63641666488423,2.7718693981304994,P154+50_mosaic-blanked.fits;P155+52_mosaic-blanked.fits;P156+45_mosaic-blanked.fits;P156+47_mosaic-blanked.fits;P159+45_mosaic-blanked.fits;P159+52_mosaic-blanked.fits;P160+47_mosaic-blanked.fits;P160+55_mosaic-blanked.fits;P2Hetdex01_mosaic-blanked.fits
P152+47_mosaic-blanked.fits,152.8183879691138,47.09431666503664,2.9724912758047135,P148+45_mosaic-blanked.fits;P149+47_mosaic-blanked.fits;P150+50_mosaic-blanked.fits;P152+45_mosaic-blanked.fits;P153+42_mosaic-blanked.fits;P154+50_mosaic-blanked.fits;P155+52_mosaic-blanked.fits;P156+45_mosaic-blanked.fits;P156+47_mosaic-blanked.fits
P216+42_mosaic-blanked.fits,216.31543564386388,42.412816665282634,2.511247260052546,P212+42_mosaic-blanked.fits;P214+45_mosaic-blanked.fits;P217+47_mosaic-blanked.fits;P218+45_mosaic-blanked.fits;P219+42_mosaic-blanked.fits
P163+42_mosaic-blanked.fits,163.8304381357176,42.13391666529611,3.278124062365003,P159+45_mosaic-blanked.fits;P160+42_mosaic-blanked.fits;P160+47_mosaic-blanked.fits;P163+45_mosaic-blanked.fits;P167+42_mosaic-blanked.fits;P3Hetdex16_mosaic-blanked.fits;P5Hetdex_mosaic-blanked.fits
P116+34_mosaic-blanked.fits,116.60249539786572,34.337116665631754,1.5557473418869767,
P155+52_mosaic-blanked.fits,155.67132127083835,52.128516664718525,3.174998166122548,P150+50_mosaic-blanked.fits;P151+55_mosaic-blanked.fits;P152+47_mosaic-blanked.fits;P154+50_mosaic-blanked.fits;P155+55_mosaic-blanked.fits;P155+57_mosaic-blanked.fits;P156+47_mosaic-blanked.fits;P158+50_mosaic-blanked.fits;P159+52_mosaic-blanked.fits;P160+55_mosaic-blanked.fits
P154+50_mosaic-blanked.fits,154.89335691677664,49.61501666488558,2.8493708583928807,P150+50_mosaic-blanked.fits;P152+45_mosaic-blanked.fits;P152+47_mosaic-blanked.fits;P155+52_mosaic-blanked.fits;P155+55_mosaic-blanked.fits;P156+45_mosaic-blanked.fits;P156+47_mosaic-blanked.fits;P158+50_mosaic-blanked.fits;P159+52_mosaic-blanked.fits
