fitsfile,center_ra,center_dec,radius,overlaps
P228+60_mosaic-blanked.fits,228.1421655207102,60.04541666403776,0.7107812500000001,P222+58_mosaic-blanked.fits;P222+60_mosaic-blanked.fits;P227+55_mosaic-blanked.fits;P227+58_mosaic-blanked.fits;P232+58_mosaic-blanked.fits;P233+60_mosaic-blanked.fits
P37Hetdex15_mosaic-blanked.fits,198.01232136221773,52.122516664718965,0.6767187500000001,P196+55_mosaic-blanked.fits;P198+57_mosaic-blanked.fits;P200+55_mosaic-blanked.fits;P33Hetdex08_mosaic-blanked.fits;P34Hetdex06_mosaic-blanked.fits;P35Hetdex10_mosaic-blanked.fits;P38Hetdex07_mosaic-blanked.fits;P5Hetdex41_mosaic-blanked.fits
P151+55_mosaic-blanked.fits,151.20528047534034,54.61371666453375,0.7853125000000002,P145+57_mosaic-blanked.fits;P146+55_mosaic-blanked.fits;P147+52_mosaic-blanked.fits;P150+50_mosaic-blanked.fits;P150+57_mosaic-blanked.fits;P150+60_mosaic-blanked.fits;P155+52_mosaic-blanked.fits;P155+55_mosaic-blanked.fits;P155+57_mosaic-blanked.fits
P209+42_mosaic-blanked.fits,209.30143599085324,42.37421666528451,0.6507812500000001,P205+42_mosaic-blanked.fits;P207+45_mosaic-blanked.fits;P210+45_mosaic-blanked.fits;P210+47_mosaic-blanked.fits;P212+42_mosaic-blanked.fits
P155+60_mosaic-blanked.fits,155.95417519626398,59.657316664078444,0.7267187500000001,P150+57_mosaic-blanked.fits;P150+60_mosaic-blanked.fits;P155+55_mosaic-blanked.fits;P155+57_mosaic-blanked.fits;P160+57_mosaic-blanked.fits;P161+60_mosaic-blanked.fits
P155+55_mosaic-blanked.fits,155.67828004893883,54.63781666453184,0.7814062500000001,P150+57_mosaic-blanked.fits;P151+55_mosaic-blanked.fits;P154+50_mosaic-blanked.fits;P155+52_mosaic-blanked.fits;P155+57_mosaic-blanked.fits;P155+60_mosaic-blanked.fits;P159+52_mosaic-blanked.fits;P160+55_mosaic-blanked.fits;P160+57_mosaic-blanked.fits
P171+60_mosaic-blanked.fits,171.35617318374574,59.73891666406996,0.6529687500000001,P166+60_mosaic-blanked.fits;P169+55_mosaic-blanked.fits;P169+57_mosaic-blanked.fits;P174+57_mosaic-blanked.fits;P176+60_mosaic-blanked.fits
P17_mosaic-blanked.fits,178.9214072914753,45.332816665133954,0.7651562500000002,P13Hetdex12_mosaic-blanked.fits;P15Hetdex13_mosaic-blanked.fits;P174+42_mosaic-blanked.fits;P177+42_mosaic-blanked.fits;P181+42_mosaic-blanked.fits;P18Hetdex03_mosaic-blanked.fits;P19Hetdex17_mosaic-blanked.fits;P20Hetdex17_mosaic-blanked.fits
P219+42_mosaic-blanked.fits,219.81943546651004,42.43251666528168,0.6321875000000001,P216+42_mosaic-blanked.fits;P218+45_mosaic-blanked.fits;P221+45_mosaic-blanked.fits;P221+47_mosaic-blanked.fits;P223+42_mosaic-blanked.fits
P243+50_mosaic-blanked.fits,243.23935043755156,50.09941666485476,0.6546875000000001,P239+50_mosaic-blanked.fits;P240+48_mosaic-blanked.fits;P240+53_mosaic-blanked.fits;P241+55_mosaic-blanked.fits;P243+45_mosaic-blanked.fits;P244+48_mosaic-blanked.fits;P244+53_mosaic-blanked.fits
P5Hetdex41_mosaic-blanked.fits,202.25532136221773,52.122516664718965,0.6978125000000002,P200+55_mosaic-blanked.fits;P203+57_mosaic-blanked.fits;P205+55_mosaic-blanked.fits;P206+50_mosaic-blanked.fits;P206+52_mosaic-blanked.fits;P37Hetdex15_mosaic-blanked.fits;P38Hetdex07_mosaic-blanked.fits;P39Hetdex19_mosaic-blanked.fits;P42Hetdex07_mosaic-blanked.fits
P197+60_mosaic-blanked.fits,197.10216982884964,59.87391666405584,0.7792187500000001,P191+60_mosaic-blanked.fits;P193+57_mosaic-blanked.fits;P196+55_mosaic-blanked.fits;P198+57_mosaic-blanked.fits;P202+60_mosaic-blanked.fits
P244+48_mosaic-blanked.fits,244.51838210321196,47.597816665007635,0.6996875000000001,P240+45_mosaic-blanked.fits;P240+48_mosaic-blanked.fits;P243+45_mosaic-blanked.fits;P243+50_mosaic-blanked.fits;P244+53_mosaic-blanked.fits
P229+48_mosaic-blanked.fits,229.17138319285527,47.50531666501301,0.7675000000000001,P225+45_mosaic-blanked.fits;P225+47_mosaic-blanked.fits;P226+42_mosaic-blanked.fits;P227+50_mosaic-blanked.fits;P227+53_mosaic-blanked.fits;P229+45_mosaic-blanked.fits;P230+42_mosaic-blanked.fits;P231+50_mosaic-blanked.fits;P231+53_mosaic-blanked.fits;P232+45_mosaic-blanked.fits;P233+48_mosaic-blanked.fits
P222+58_mosaic-blanked.fits,222.6822244083614,57.50511666428809,0.7956250000000001,P217+57_mosaic-blanked.fits;P217+60_mosaic-blanked.fits;P218+55_mosaic-blanked.fits;P219+52_mosaic-blanked.fits;P222+60_mosaic-blanked.fits;P223+52_mosaic-blanked.fits;P223+55_mosaic-blanked.fits;P227+55_mosaic-blanked.fits;P227+58_mosaic-blanked.fits;P228+60_mosaic-blanked.fits
P146+50_mosaic-blanked.fits,146.90435748611614,49.571816664888296,0.75265625,P142+50_mosaic-blanked.fits;P143+52_mosaic-blanked.fits;P145+45_mosaic-blanked.fits;P145+47_mosaic-blanked.fits;P146+55_mosaic-blanked.fits;P147+52_mosaic-blanked.fits;P148+45_mosaic-blanked.fits;P149+47_mosaic-blanked.fits;P150+50_mosaic-blanked.fits
P165+57_mosaic-blanked.fits,165.08323089036247,57.19701666431609,0.7239062500000002,P160+55_mosaic-blanked.fits;P160+57_mosaic-blanked.fits;P161+60_mosaic-blanked.fits;P164+55_mosaic-blanked.fits;P166+60_mosaic-blanked.fits;P169+55_mosaic-blanked.fits;P169+57_mosaic-blanked.fits;P4Hetdex16_mosaic-blanked.fits
P017+39_mosaic-blanked.fits,17.494366796885387,38.607316665456935,0.6953125000000001,P012+36_mosaic-blanked.fits;P016+34_mosaic-blanked.fits;P022+36_mosaic-blanked.fits
P217+57_mosaic-blanked.fits,217.8632249859099,57.47791666429057,0.7950000000000002,P212+60_mosaic-blanked.fits;P213+57_mosaic-blanked.fits;P214+52_mosaic-blanked.fits;P214+55_mosaic-blanked.fits;P217+60_mosaic-blanked.fits;P218+55_mosaic-blanked.fits;P219+52_mosaic-blanked.fits;P222+58_mosaic-blanked.fits;P222+60_mosaic-blanked.fits;P223+55_mosaic-blanked.fits
P39Hetdex19_mosaic-blanked.fits,202.2553833361637,47.493116665013716,0.6179687500000001,P1Hetdex15_mosaic-blanked.fits;P202+42_mosaic-blanked.fits;P206+50_mosaic-blanked.fits;P35Hetdex10_mosaic-blanked.fits;P36Hetdex10_mosaic-blanked.fits;P38Hetdex07_mosaic-blanked.fits;P40Hetdex19_mosaic-blanked.fits;P42Hetdex07_mosaic-blanked.fits;P5Hetdex41_mosaic-blanked.fits
P156+42_mosaic-blanked.fits,156.85343846453233,42.0968166652979,0.7217187500000002,P152+45_mosaic-blanked.fits;P153+42_mosaic-blanked.fits;P156+45_mosaic-blanked.fits;P156+47_mosaic-blanked.fits;P159+45_mosaic-blanked.fits;P160+42_mosaic-blanked.fits
P163+45_mosaic-blanked.fits,163.5144143927774,44.64191666517047,0.7376562500000001,P159+45_mosaic-blanked.fits;P160+42_mosaic-blanked.fits;P160+47_mosaic-blanked.fits;P163+42_mosaic-blanked.fits;P167+42_mosaic-blanked.fits;P2Hetdex01_mosaic-blanked.fits;P3Hetdex16_mosaic-blanked.fits;P5Hetdex_mosaic-blanked.fits
P221+45_mosaic-blanked.fits,221.89041121874553,44.95381666515409,0.7495312500000002,P217+47_mosaic-blanked.fits;P218+45_mosaic-blanked.fits;P219+42_mosaic-blanked.fits;P219+50_mosaic-blanked.fits;P221+47_mosaic-blanked.fits;P223+42_mosaic-blanked.fits;P223+50_mosaic-blanked.fits;P225+45_mosaic-blanked.fits;P225+47_mosaic-blanked.fits;P226+42_mosaic-blanked.fits
P10Hetdex_mosaic-blanked.fits,170.43635514997257,49.748416664877155,0.5909375000000001,P11Hetdex12_mosaic-blanked.fits;P12Hetdex11_mosaic-blanked.fits;P14Hetdex04_mosaic-blanked.fits;P169+55_mosaic-blanked.fits;P6_mosaic-blanked.fits;P7Hetdex11_mosaic-blanked.fits;P8Hetdex_mosaic-blanked.fits;P9Hetdex01_mosaic-blanked.fits
P232+45_mosaic-blanked.fits,232.87141056411707,45.017516665150715,0.7692187500000002,P229+45_mosaic-blanked.fits;P229+48_mosaic-blanked.fits;P230+42_mosaic-blanked.fits;P231+50_mosaic-blanked.fits;P233+43_mosaic-blanked.fits;P233+48_mosaic-blanked.fits;P235+50_mosaic-blanked.fits;P236+45_mosaic-blanked.fits;P236+48_mosaic-blanked.fits;P237+43_mosaic-blanked.fits
P225+45_mosaic-blanked.fits,225.54941100317512,44.97481666515298,0.7675000000000001,P221+45_mosaic-blanked.fits;P221+47_mosaic-blanked.fits;P223+42_mosaic-blanked.fits;P223+50_mosaic-blanked.fits;P225+47_mosaic-blanked.fits;P226+42_mosaic-blanked.fits;P227+50_mosaic-blanked.fits;P229+45_mosaic-blanked.fits;P229+48_mosaic-blanked.fits;P230+42_mosaic-blanked.fits
P12Hetdex11_mosaic-blanked.fits,172.55732136221772,52.122516664718965,0.7117187500000002,P10Hetdex_mosaic-blanked.fits;P11Hetdex12_mosaic-blanked.fits;P14Hetdex04_mosaic-blanked.fits;P169+55_mosaic-blanked.fits;P16Hetdex13_mosaic-blanked.fits;P173+55_mosaic-blanked.fits;P174+57_mosaic-blanked.fits;P8Hetdex_mosaic-blanked.fits
P174+57_mosaic-blanked.fits,174.65222984313777,57.24721666431156,0.6778125000000002,P12Hetdex11_mosaic-blanked.fits;P169+57_mosaic-blanked.fits;P171+60_mosaic-blanked.fits;P173+55_mosaic-blanked.fits;P176+60_mosaic-blanked.fits;P178+55_mosaic-blanked.fits;P179+57_mosaic-blanked.fits
P189+57_mosaic-blanked.fits,189.0252282679297,57.32241666430474,0.6353125000000002,P184+57_mosaic-blanked.fits;P186+60_mosaic-blanked.fits;P187+55_mosaic-blanked.fits;P191+55_mosaic-blanked.fits;P191+60_mosaic-blanked.fits;P193+57_mosaic-blanked.fits
P148+45_mosaic-blanked.fits,148.9684151795015,44.56381666517454,0.77828125,P145+45_mosaic-blanked.fits;P145+47_mosaic-blanked.fits;P146+42_mosaic-blanked.fits;P146+50_mosaic-blanked.fits;P149+42_mosaic-blanked.fits;P149+47_mosaic-blanked.fits;P150+50_mosaic-blanked.fits;P152+45_mosaic-blanked.fits;P152+47_mosaic-blanked.fits;P153+42_mosaic-blanked.fits
P8Hetdex_mosaic-blanked.fits,168.31532136221773,52.122516664718965,0.7275000000000001,P10Hetdex_mosaic-blanked.fits;P12Hetdex11_mosaic-blanked.fits;P164+55_mosaic-blanked.fits;P169+55_mosaic-blanked.fits;P169+57_mosaic-blanked.fits;P4Hetdex16_mosaic-blanked.fits;P6_mosaic-blanked.fits;P7Hetdex11_mosaic-blanked.fits
P235+50_mosaic-blanked.fits,235.17035110236026,50.05031666485791,0.6910937500000001,P231+50_mosaic-blanked.fits;P231+53_mosaic-blanked.fits;P232+45_mosaic-blanked.fits;P232+55_mosaic-blanked.fits;P233+48_mosaic-blanked.fits;P236+45_mosaic-blanked.fits;P236+48_mosaic-blanked.fits;P236+53_mosaic-blanked.fits;P236+55_mosaic-blanked.fits;P239+50_mosaic-blanked.fits
P233+43_mosaic-blanked.fits,233.85943473360393,42.51371666527774,0.6854687500000002,P229+45_mosaic-blanked.fits;P230+42_mosaic-blanked.fits;P232+45_mosaic-blanked.fits;P233+48_mosaic-blanked.fits;P236+45_mosaic-blanked.fits;P237+43_mosaic-blanked.fits
P13Hetdex12_mosaic-blanked.fits,174.67940729147531,45.332816665133954,0.8307812500000001,P11Hetdex12_mosaic-blanked.fits;P14Hetdex04_mosaic-blanked.fits;P15Hetdex13_mosaic-blanked.fits;P170+42_mosaic-blanked.fits;P174+42_mosaic-blanked.fits;P177+42_mosaic-blanked.fits;P17_mosaic-blanked.fits;P9Hetdex01_mosaic-blanked.fits
P237+43_mosaic-blanked.fits,237.37243454265902,42.53481666527671,0.7003125000000001,P232+45_mosaic-blanked.fits;P233+43_mosaic-blanked.fits;P236+45_mosaic-blanked.fits;P236+48_mosaic-blanked.fits;P240+43_mosaic-blanked.fits;P240+45_mosaic-blanked.fits
P202+42_mosaic-blanked.fits,202.29443633088638,42.33631666528635,0.7281250000000001,P198+42_mosaic-blanked.fits;P205+42_mosaic-blanked.fits;P207+45_mosaic-blanked.fits;P36Hetdex10_mosaic-blanked.fits;P39Hetdex19_mosaic-blanked.fits;P40Hetdex19_mosaic-blanked.fits
P147+52_mosaic-blanked.fits,147.23832196755708,52.082716664721744,0.7470312500000001,P142+50_mosaic-blanked.fits;P142+55_mosaic-blanked.fits;P143+52_mosaic-blanked.fits;P145+47_mosaic-blanked.fits;P145+57_mosaic-blanked.fits;P146+50_mosaic-blanked.fits;P146+55_mosaic-blanked.fits;P149+47_mosaic-blanked.fits;P150+50_mosaic-blanked.fits;P150+57_mosaic-blanked.fits;P151+55_mosaic-blanked.fits
P219+50_mosaic-blanked.fits,219.0563523619264,49.95691666486389,0.7732812500000001,P213+47_mosaic-blanked.fits;P214+52_mosaic-blanked.fits;P215+50_mosaic-blanked.fits;P217+47_mosaic-blanked.fits;P218+45_mosaic-blanked.fits;P218+55_mosaic-blanked.fits;P219+52_mosaic-blanked.fits;P221+45_mosaic-blanked.fits;P221+47_mosaic-blanked.fits;P223+50_mosaic-blanked.fits;P223+52_mosaic-blanked.fits
P035+34_mosaic-blanked.fits,35.36329893875759,33.739816665654764,0.7768750000000002,P034+39_mosaic-blanked.fits;P036+31_mosaic-blanked.fits;P037+39_mosaic-blanked.fits
P238+60_mosaic-blanked.fits,238.52516395798975,60.10711666403119,0.66109375,P233+60_mosaic-blanked.fits;P236+55_mosaic-blanked.fits;P237+58_mosaic-blanked.fits;P241+58_mosaic-blanked.fits;P243+60_mosaic-blanked.fits
P30Hetdex06_mosaic-blanked.fits,191.64835514997256,49.748416664877155,0.5909375000000001,P26Hetdex03_mosaic-blanked.fits;P27Hetdex09_mosaic-blanked.fits;P29Hetdex19_mosaic-blanked.fits;P31Hetdex19_mosaic-blanked.fits;P33Hetdex08_mosaic-blanked.fits;P34Hetdex06_mosaic-blanked.fits;P8Hetdex28_mosaic-blanked.fits
P036+31_mosaic-blanked.fits,36.492112674943115,31.23941666574773,0.6532812500000001,P035+34_mosaic-blanked.fits
P158+50_mosaic-blanked.fits,158.89035663423329,49.63641666488423,0.6929687500000001,P154+50_mosaic-blanked.fits;P155+52_mosaic-blanked.fits;P156+45_mosaic-blanked.fits;P156+47_mosaic-blanked.fits;P159+45_mosaic-blanked.fits;P159+52_mosaic-blanked.fits;P160+47_mosaic-blanked.fits;P160+55_mosaic-blanked.fits;P2Hetdex01_mosaic-blanked.fits
P169+57_mosaic-blanked.fits,169.8642303650941,57.22221666431381,0.7003125000000001,P165+57_mosaic-blanked.fits;P166+60_mosaic-blanked.fits;P169+55_mosaic-blanked.fits;P171+60_mosaic-blanked.fits;P173+55_mosaic-blanked.fits;P174+57_mosaic-blanked.fits;P8Hetdex_mosaic-blanked.fits
P215+50_mosaic-blanked.fits,215.03335266436767,49.934416664865324,0.7821875000000003,P210+47_mosaic-blanked.fits;P210+52_mosaic-blanked.fits;P211+50_mosaic-blanked.fits;P213+47_mosaic-blanked.fits;P214+45_mosaic-blanked.fits;P214+52_mosaic-blanked.fits;P214+55_mosaic-blanked.fits;P217+47_mosaic-blanked.fits;P218+45_mosaic-blanked.fits;P219+50_mosaic-blanked.fits;P219+52_mosaic-blanked.fits
P030+39_mosaic-blanked.fits,30.756265951087645,38.720816665452,0.6471875000000001,P034+39_mosaic-blanked.fits
P160+47_mosaic-blanked.fits,160.42738749968998,47.13511666503431,0.7095312500000002,P156+45_mosaic-blanked.fits;P156+47_mosaic-blanked.fits;P158+50_mosaic-blanked.fits;P159+45_mosaic-blanked.fits;P159+52_mosaic-blanked.fits;P160+42_mosaic-blanked.fits;P163+42_mosaic-blanked.fits;P163+45_mosaic-blanked.fits;P2Hetdex01_mosaic-blanked.fits;P3Hetdex16_mosaic-blanked.fits
P236+45_mosaic-blanked.fits,236.53441033855154,45.039416665149574,0.7510937500000001,P232+45_mosaic-blanked.fits;P233+43_mosaic-blanked.fits;P233+48_mosaic-blanked.fits;P235+50_mosaic-blanked.fits;P236+48_mosaic-blanked.fits;P237+43_mosaic-blanked.fits;P240+43_mosaic-blanked.fits;P240+45_mosaic-blanked.fits;P240+48_mosaic-blanked.fits
P163+42_mosaic-blanked.fits,163.8304381357176,42.13391666529611,0.8195312500000003,P159+45_mosaic-blanked.fits;P160+42_mosaic-blanked.fits;P160+47_mosaic-blanked.fits;P163+45_mosaic-blanked.fits;P167+42_mosaic-blanked.fits;P3Hetdex16_mosaic-blanked.fits;P5Hetdex_mosaic-blanked.fits
P212+42_mosaic-blanked.fits,212.80643581834283,42.39341666528358,0.6392187500000001,P209+42_mosaic-blanked.fits;P210+45_mosaic-blanked.fits;P213+47_mosaic-blanked.fits;P214+45_mosaic-blanked.fits;P216+42_mosaic-blanked.fits
P236+48_mosaic-blanked.fits,236.84038265755032,47.55081666501037,0.7337500000000001,P232+45_mosaic-blanked.fits;P233+48_mosaic-blanked.fits;P235+50_mosaic-blanked.fits;P236+45_mosaic-blanked.fits;P236+53_mosaic-blanked.fits;P237+43_mosaic-blanked.fits;P239+50_mosaic-blanked.fits;P240+45_mosaic-blanked.fits;P240+48_mosaic-blanked.fits
P347+26_mosaic-blanked.fits,347.4085372168987,25.795916665934428,0.7095312500000002,
P203+57_mosaic-blanked.fits,203.43122665960587,57.3988166642978,0.7059375000000001,P198+57_mosaic-blanked.fits;P200+55_mosaic-blanked.fits;P202+60_mosaic-blanked.fits;P205+55_mosaic-blanked.fits;P207+60_mosaic-blanked.fits;P208+57_mosaic-blanked.fits;P5Hetdex41_mosaic-blanked.fits
P156+47_mosaic-blanked.fits,156.62238773338012,47.11481666503547,0.7259375000000001,P152+45_mosaic-blanked.fits;P152+47_mosaic-blanked.fits;P154+50_mosaic-blanked.fits;P155+52_mosaic-blanked.fits;P156+42_mosaic-blanked.fits;P156+45_mosaic-blanked.fits;P158+50_mosaic-blanked.fits;P159+45_mosaic-blanked.fits;P160+47_mosaic-blanked.fits
P20Hetdex17_mosaic-blanked.fits,183.1634072914753,45.332816665133954,0.7300000000000001,P17_mosaic-blanked.fits;P181+42_mosaic-blanked.fits;P184+42_mosaic-blanked.fits;P188+42_mosaic-blanked.fits;P19Hetdex17_mosaic-blanked.fits;P22Hetdex04_mosaic-blanked.fits;P23Hetdex20_mosaic-blanked.fits;P24Hetdex20_mosaic-blanked.fits
P200+55_mosaic-blanked.fits,200.55227582715222,54.87451666451303,0.6767187500000001,P196+55_mosaic-blanked.fits;P198+57_mosaic-blanked.fits;P202+60_mosaic-blanked.fits;P203+57_mosaic-blanked.fits;P205+55_mosaic-blanked.fits;P37Hetdex15_mosaic-blanked.fits;P5Hetdex41_mosaic-blanked.fits
P217+60_mosaic-blanked.fits,217.77716701120627,59.98631666404402,0.7606250000000001,P212+60_mosaic-blanked.fits;P213+57_mosaic-blanked.fits;P217+57_mosaic-blanked.fits;P218+55_mosaic-blanked.fits;P222+58_mosaic-blanked.fits;P222+60_mosaic-blanked.fits
P152+45_mosaic-blanked.fits,152.60341498135958,44.583516665173526,0.7604687500000001,P148+45_mosaic-blanked.fits;P149+42_mosaic-blanked.fits;P149+47_mosaic-blanked.fits;P150+50_mosaic-blanked.fits;P152+47_mosaic-blanked.fits;P153+42_mosaic-blanked.fits;P154+50_mosaic-blanked.fits;P156+42_mosaic-blanked.fits;P156+45_mosaic-blanked.fits;P156+47_mosaic-blanked.fits
P000+38_mosaic-blanked.fits,0.9467428609069467,38.463616665463135,0.7634375000000001,P004+38_mosaic-blanked.fits
P217+47_mosaic-blanked.fits,217.68038396232052,47.43971666501682,0.7151562500000002,P213+47_mosaic-blanked.fits;P214+45_mosaic-blanked.fits;P214+52_mosaic-blanked.fits;P215+50_mosaic-blanked.fits;P216+42_mosaic-blanked.fits;P218+45_mosaic-blanked.fits;P219+50_mosaic-blanked.fits;P219+52_mosaic-blanked.fits;P221+45_mosaic-blanked.fits;P221+47_mosaic-blanked.fits
P25Hetdex09_mosaic-blanked.fits,185.28532136221773,52.122516664718965,0.6704687500000002,P182+55_mosaic-blanked.fits;P187+55_mosaic-blanked.fits;P21_mosaic-blanked.fits;P22Hetdex04_mosaic-blanked.fits;P23Hetdex20_mosaic-blanked.fits;P26Hetdex03_mosaic-blanked.fits;P29Hetdex19_mosaic-blanked.fits
P146+55_mosaic-blanked.fits,146.7352809081713,54.58921666453566,0.7309375000000001,P142+55_mosaic-blanked.fits;P143+52_mosaic-blanked.fits;P145+57_mosaic-blanked.fits;P145+60_mosaic-blanked.fits;P146+50_mosaic-blanked.fits;P147+52_mosaic-blanked.fits;P150+57_mosaic-blanked.fits;P151+55_mosaic-blanked.fits
P184+57_mosaic-blanked.fits,184.22922879456095,57.29731666430701,0.6367187500000001,P179+57_mosaic-blanked.fits;P181+60_mosaic-blanked.fits;P182+55_mosaic-blanked.fits;P186+60_mosaic-blanked.fits;P187+55_mosaic-blanked.fits;P189+57_mosaic-blanked.fits
P149+47_mosaic-blanked.fits,149.01638820688373,47.07361666503782,0.7604687500000001,P145+45_mosaic-blanked.fits;P145+47_mosaic-blanked.fits;P146+42_mosaic-blanked.fits;P146+50_mosaic-blanked.fits;P147+52_mosaic-blanked.fits;P148+45_mosaic-blanked.fits;P149+42_mosaic-blanked.fits;P150+50_mosaic-blanked.fits;P152+45_mosaic-blanked.fits;P152+47_mosaic-blanked.fits
P31Hetdex19_mosaic-blanked.fits,193.7703833361637,47.493116665013716,0.6179687500000001,P191+42_mosaic-blanked.fits;P195+42_mosaic-blanked.fits;P27Hetdex09_mosaic-blanked.fits;P30Hetdex06_mosaic-blanked.fits;P32Hetdex08_mosaic-blanked.fits;P33Hetdex08_mosaic-blanked.fits;P34Hetdex06_mosaic-blanked.fits;P35Hetdex10_mosaic-blanked.fits;P8Hetdex28_mosaic-blanked.fits
P159+52_mosaic-blanked.fits,159.8893209263548,52.151116664716945,0.7617187500000002,P154+50_mosaic-blanked.fits;P155+52_mosaic-blanked.fits;P155+55_mosaic-blanked.fits;P158+50_mosaic-blanked.fits;P160+47_mosaic-blanked.fits;P160+55_mosaic-blanked.fits;P160+57_mosaic-blanked.fits;P164+55_mosaic-blanked.fits;P2Hetdex01_mosaic-blanked.fits;P4Hetdex16_mosaic-blanked.fits
P8Hetdex28_mosaic-blanked.fits,191.6484072914753,45.332816665133954,0.8429687500000003,P188+42_mosaic-blanked.fits;P191+42_mosaic-blanked.fits;P195+42_mosaic-blanked.fits;P24Hetdex20_mosaic-blanked.fits;P27Hetdex09_mosaic-blanked.fits;P30Hetdex06_mosaic-blanked.fits;P31Hetdex19_mosaic-blanked.fits;P32Hetdex08_mosaic-blanked.fits
P248+60_mosaic-blanked.fits,248.92916231194155,60.171816664024306,0.6900000000000002,P243+60_mosaic-blanked.fits;P246+58_mosaic-blanked.fits
P226+42_mosaic-blanked.fits,226.839435105852,42.47251666527974,0.6575000000000001,P221+45_mosaic-blanked.fits;P223+42_mosaic-blanked.fits;P225+45_mosaic-blanked.fits;P225+47_mosaic-blanked.fits;P229+45_mosaic-blanked.fits;P229+48_mosaic-blanked.fits;P230+42_mosaic-blanked.fits
P153+42_mosaic-blanked.fits,153.3614386309187,42.078016665298804,0.7070312500000001,P148+45_mosaic-blanked.fits;P149+42_mosaic-blanked.fits;P152+45_mosaic-blanked.fits;P152+47_mosaic-blanked.fits;P156+42_mosaic-blanked.fits;P156+45_mosaic-blanked.fits
P218+55_mosaic-blanked.fits,218.5762740556306,54.97281666450517,0.7346875000000002,P214+52_mosaic-blanked.fits;P214+55_mosaic-blanked.fits;P217+57_mosaic-blanked.fits;P217+60_mosaic-blanked.fits;P219+50_mosaic-blanked.fits;P219+52_mosaic-blanked.fits;P222+58_mosaic-blanked.fits;P223+52_mosaic-blanked.fits;P223+55_mosaic-blanked.fits
P205+42_mosaic-blanked.fits,205.79743616140053,42.355216665285425,0.6789062500000002,P1Hetdex15_mosaic-blanked.fits;P202+42_mosaic-blanked.fits;P207+45_mosaic-blanked.fits;P209+42_mosaic-blanked.fits;P40Hetdex19_mosaic-blanked.fits
P210+45_mosaic-blanked.fits,210.92141184460735,44.89271666515732,0.6985937500000001,P1Hetdex15_mosaic-blanked.fits;P207+45_mosaic-blanked.fits;P209+42_mosaic-blanked.fits;P210+47_mosaic-blanked.fits;P211+50_mosaic-blanked.fits;P212+42_mosaic-blanked.fits;P213+47_mosaic-blanked.fits;P214+45_mosaic-blanked.fits
P246+58_mosaic-blanked.fits,246.83222132269333,57.64961666427481,0.6721875000000002,P241+58_mosaic-blanked.fits;P243+60_mosaic-blanked.fits;P244+53_mosaic-blanked.fits;P245+55_mosaic-blanked.fits;P248+60_mosaic-blanked.fits
P186+60_mosaic-blanked.fits,186.79017117959702,59.819716664061524,0.7179687500000002,P181+60_mosaic-blanked.fits;P184+57_mosaic-blanked.fits;P187+55_mosaic-blanked.fits;P189+57_mosaic-blanked.fits;P191+60_mosaic-blanked.fits
P240+53_mosaic-blanked.fits,240.46031411842472,52.591716664685684,0.7228125000000002,P236+53_mosaic-blanked.fits;P236+55_mosaic-blanked.fits;P239+50_mosaic-blanked.fits;P240+48_mosaic-blanked.fits;P241+55_mosaic-blanked.fits;P241+58_mosaic-blanked.fits;P243+50_mosaic-blanked.fits;P244+53_mosaic-blanked.fits
P231+53_mosaic-blanked.fits,231.94031491862847,52.540516664689356,0.7689062500000001,P227+50_mosaic-blanked.fits;P227+53_mosaic-blanked.fits;P227+55_mosaic-blanked.fits;P229+48_mosaic-blanked.fits;P231+50_mosaic-blanked.fits;P232+55_mosaic-blanked.fits;P232+58_mosaic-blanked.fits;P233+48_mosaic-blanked.fits;P235+50_mosaic-blanked.fits;P236+53_mosaic-blanked.fits;P236+55_mosaic-blanked.fits
P176+60_mosaic-blanked.fits,176.49517251778278,59.76581666406717,0.6628125000000001,P171+60_mosaic-blanked.fits;P174+57_mosaic-blanked.fits;P178+55_mosaic-blanked.fits;P179+57_mosaic-blanked.fits;P181+60_mosaic-blanked.fits
P3Hetdex16_mosaic-blanked.fits,164.0723833361637,47.493116665013716,0.6203125000000002,P159+45_mosaic-blanked.fits;P160+47_mosaic-blanked.fits;P163+42_mosaic-blanked.fits;P163+45_mosaic-blanked.fits;P2Hetdex01_mosaic-blanked.fits;P4Hetdex16_mosaic-blanked.fits;P5Hetdex_mosaic-blanked.fits;P6_mosaic-blanked.fits;P7Hetdex11_mosaic-blanked.fits
P227+58_mosaic-blanked.fits,227.50422381913097,57.53281666428555,0.7600000000000002,P222+58_mosaic-blanked.fits;P222+60_mosaic-blanked.fits;P223+55_mosaic-blanked.fits;P227+53_mosaic-blanked.fits;P227+55_mosaic-blanked.fits;P228+60_mosaic-blanked.fits;P232+55_mosaic-blanked.fits;P232+58_mosaic-blanked.fits
P1Hetdex15_mosaic-blanked.fits,206.4973833361637,47.493116665013716,0.6178125000000001,P205+42_mosaic-blanked.fits;P206+50_mosaic-blanked.fits;P206+52_mosaic-blanked.fits;P207+45_mosaic-blanked.fits;P210+45_mosaic-blanked.fits;P210+47_mosaic-blanked.fits;P211+50_mosaic-blanked.fits;P39Hetdex19_mosaic-blanked.fits;P40Hetdex19_mosaic-blanked.fits;P42Hetdex07_mosaic-blanked.fits
