label,total_pixels,x_pixels,y_pixels,integrated_intensity,brightest_pixel,brightest_pixel_x,brightest_pixel_y,brightest_pixel_RA,brightest_pixel_DEC,center_of_mass_x,center_of_mass_y,center_of_mass_RA,center_of_mass_DEC,center_of_gaus_fit_x,center_of_gaus_fit_y,center_of_gaus_fit_RA,center_of_gaus_fit_DEC,fit_x_axis,fit_y_axis,fit_theta,deconv_x,deconv_y,integrated_intensity_fit,ratio_residual,mosaic,comp
P238+60_6993,28,7,5,0.30926539083107457,0.0003866467063192179,7210,1334,236.1230226654423,58.877362216695005,7209.98070373307,1335.020848676312,236.1230086629739,58.87778768280103,7210.023804958809,1334.936798166165,236.12297636522052,58.877752023471615,1.6533670928739177,2.8984228070604168,-2.5595479384766406,0.0,5.530301110840905,0.31454526687232165,0.10941955660130354,P238+60,6993
P237+58_7152,28,7,6,0.3501161957150214,0.00046058601307436144,5969,7954,236.0523238682869,58.98340471142119,5967.575478314327,7953.893087603231,236.05347708982998,58.983369851346005,5967.585547093034,7953.937625824259,236.05346835199677,58.9833883434373,1.5937753363238358,1.9153648599218305,-0.4506844250910374,0.0,2.084025671109907,0.3631172160426793,0.12720285873777368,P237+58,7152
P238+60_7092,55,8,10,1.0569211245664971,0.0010416727997799057,7288,1593,236.05245157851155,58.98402982758265,7289.317852924778,1592.4437036067145,236.05140306360957,58.98377759489276,7289.282949093498,1592.3746840743665,236.05143334080142,58.98374939578363,2.1676393577578,1.922976840531546,0.04819862096520758,3.1709471121163166,2.1225405929711814,1.0858943401747227,0.07258307860888538,P238+60,7092
P42Hetdex07_4010,17,4,6,0.18352031340632227,0.00037457418053495967,3984,36,204.4287524038532,48.06816409658272,3985.6432536443294,34.28483238532465,204.42772709301238,48.067449603708155,3985.6613829650846,34.23650525988066,204.4277157692733,48.06742946385126,1.7658705595865083,1.1071604454524482,0.0553513229369644,1.1364507710795295,0.0,0.18926103282423865,0.11454132544051293,P42Hetdex07,4010
P39Hetdex19_196,19,5,6,0.1910012730734611,0.00032822255669693684,471,5383,204.42823691640115,48.06784347491924,470.4186448803659,5382.911715894463,204.42859782402562,48.067799930949974,470.4299440756768,5382.861921401994,204.42858990330825,48.06777932200519,1.2138032077820171,2.5182556790258643,0.3761349313689431,0.0,4.377826169014381,0.19608737660894734,0.1421249051548377,P39Hetdex19,196
P42Hetdex07_304,28,7,6,0.3399667836748834,0.000501724921429754,654,3532,206.56740735144032,49.50433374031477,653.5758298171569,3531.863309585303,206.56767692834998,49.50427165219547,653.5785022507025,3531.8792993207658,206.56767551216822,49.50427834431436,1.5435479029908274,1.7421827927566167,-0.44142364889356667,0.0,0.9114425258720048,0.3526269562920034,0.09784223135888284,P42Hetdex07,304
P206+50_7342,16,6,4,0.1401983409683718,0.00023861956765997895,5391,3808,206.56787515914158,49.504950812492034,5391.867360575724,3808.086184414967,206.56731832073052,49.50498467547897,5391.64340230771,3807.1949254554997,206.5674652420624,49.50461384403579,6.0,1.0857119044039123,1.1102161389881733,13.550881447391687,0.0,0.14415435024945844,0.12144983857744918,P206+50,7342
P42Hetdex07_337,32,6,7,0.3512347482896578,0.0004296641104606705,706,3411,206.5318266040576,49.454564638216894,706.9760603122186,3410.603971396731,206.5311937910602,49.454411364409026,707.0713843260445,3410.5348290122297,206.53113143155926,49.45438370630101,2.120663058920567,1.6795043482061165,5.59979666461009,2.9896216297254123,0.0,0.35749702285322665,0.10706290932654658,P42Hetdex07,337
P206+50_7438,39,12,6,0.4930927763681868,0.000501870399784713,5449,3688,206.5311313583033,49.45480764847906,5447.804952301845,3689.730617495277,206.53189058498012,49.45553180713538,5447.631974178628,3689.348009214104,206.53200295758876,49.45537282804246,1.4518828435238482,4.061916958313323,0.376137856708327,0.0,8.688545440851254,0.496580458051987,0.22227264890575707,P206+50,7438
P42Hetdex07_1092,84,10,11,3.687294746339481,0.004077327167359919,1622,5956,205.9796424570036,50.52423221134814,1621.9478652840655,5955.7535509833415,205.97967313542298,50.52412907470693,1621.975450597512,5955.7968430747305,205.9796556702132,50.524147355980176,1.9447427982601708,1.8431771114865887,-0.3816973580920463,2.2297975775408254,1.6848268961674802,3.7104879776079716,0.01836611386410428,P42Hetdex07,1092
P206+50_9010,209,22,38,7.212864395595252,0.005894340990973549,6274,6263,205.98002027820564,50.524317672688284,6286.863125112627,6249.34984077297,205.9717130926948,50.51855758676403,6285.0,6249.7861262757715,205.97293006327118,50.51874993342294,3.268155921771505,1.9712901280651984,0.03975361715716688,6.574737288060387,2.3555201316674053,6.573518793808796,0.4800388245730011,P206+50,9010
P42Hetdex07_1142,42,6,9,0.5469146490896363,0.0005197418154771401,1668,3558,205.9171206466051,49.52566215675411,1668.7196761676714,3556.420891051145,205.91663798740464,49.5250104787687,1668.6983527267919,3556.3971274567634,205.91665136227542,49.52500039704812,2.395729626637697,1.8182918307600768,-0.14950399416686716,3.978273407889237,1.5275416516216185,0.5593849793545969,0.07223554610193404,P42Hetdex07,1142
P206+50_9265,87,11,12,0.9356991333487698,0.00045451073899718125,6405,3869,205.91673197195095,49.526138767075004,6402.189006433144,3870.836621430565,205.9185195312236,49.52692076078721,6401.600049176866,3871.1759054397444,205.91889448282927,49.527065633421756,4.614631177572326,3.1167728515882973,-0.10884124116200958,10.103640955950622,6.153646689214808,0.9442026242015056,0.2416850165789621,P206+50,9265
P42Hetdex07_1280,1740,49,69,28.646973161987052,0.0014496590937957466,1862,2366,205.77840992232362,49.03065544114975,1856.1477467977115,2341.573485599847,205.78184144674734,49.020433096455186,1859.9685135730185,2345.254913235535,205.7794572000817,49.02199665188763,26.013744036107504,7.5432927547008575,0.9365424883452548,61.12695053847406,17.30686610781605,27.1305294293548,0.2563015848237423,P42Hetdex07,1280
P206+50_9684,16,8,4,0.18309582009446626,0.00034973948312527384,6639,2684,205.77873954400658,49.03092665503976,6635.768419894573,2685.2099456975398,205.78078086772348,49.03145258163627,6635.815244290177,2685.2266591231273,205.78075094196305,49.03145922996333,0.6988873085492401,4.0,-0.3740433792285399,0.0,8.527768706506585,0.18766178377348866,0.15825055142575845,P206+50,9684
P42Hetdex07_1967,20,5,6,0.239550275891114,0.0004553397948202787,2409,6600,205.47006999467976,50.79844600122496,2409.320857836074,6600.21389541044,205.4698605671329,50.798537076440965,2409.3114582212725,6600.287279140366,205.4698674786416,50.798567597819726,1.5465404336786153,1.3453964817500994,-0.6840054753400554,0.0,0.0,0.2486230379585296,0.10239556814074127,P42Hetdex07,1967
P206+50_10377,45,6,12,0.5251041623204576,0.0004439164495626222,7038,6935,205.4703023298185,50.798920752627886,7041.063308282535,6931.124742362785,205.4683356710209,50.79728025031824,7041.114133397248,6930.980137215148,205.4683041333432,50.79721957246747,3.9120382468973887,1.4852149848693383,-0.3928784906431455,8.298411619855711,0.0,0.5419243426415771,0.1217273621337566,P206+50,10377
P42Hetdex07_1784,27,6,6,0.33724437991724543,0.0005109927367673193,2281,1830,205.50707333108952,48.81027358841943,2280.753965301678,1829.453729182203,205.50722386101853,48.81004442701777,2280.832743117518,1829.4837646463432,205.50717430218498,48.810057436309464,1.829212839678075,1.5258977624144276,-0.198502961456707,1.5982091496183903,0.0,0.3460543419892941,0.07945793846078211,P42Hetdex07,1784
P206+50_10417,63,9,12,0.7842767273317822,0.0005686949485967584,7077,2161,205.50690584503903,48.809725865390604,7077.864520387133,2160.3785202043678,205.5063665718113,48.80945977594527,7077.398180206858,2160.461923675549,205.50666057525927,48.809498380568854,3.408603075166848,1.8955701711700264,-0.4021750467620315,6.95895535305158,1.981124801584509,0.7940822456372517,0.1702477347166671,P206+50,10417
P42Hetdex07_2005,16,5,4,0.17366334024167096,0.0003771939433326219,2439,1988,205.40846380955819,48.87705630567039,2438.439148461389,1989.0326017715345,205.40882800055454,48.87748335421173,2438.36616086704,1989.0418858913868,205.408874320417,48.87748680462633,1.4213602705866586,1.4661296430896709,5.955044615674086,0.0,0.0,0.17715459434951908,0.09071302018161248,P42Hetdex07,2005
P206+50_10645,24,5,8,0.24440412822170085,0.00036934724213293497,7230,2324,205.40796345422098,48.876333738862584,7230.817554080186,2323.977901802838,205.40744582792772,48.876317326534995,7230.0910830078565,2324.098489874079,205.40790445363965,48.8763739710684,2.9236682855266265,1.1649869561341166,-0.2277277902970032,5.603505040436077,0.0,0.2481142438252581,0.19206372801288216,P206+50,10645
P42Hetdex07_3028,53,8,9,1.0433080200124285,0.0011450961083558132,3287,4568,204.88215102677415,49.95565700496363,3286.9832503145503,4567.865615774413,204.88216128672818,49.95560096547818,3286.94768521266,4567.9491203546495,204.88218468429662,49.9556356587724,1.9513570655447583,1.9420740113816477,-0.5090337789993787,2.2616134959038403,2.216861889236497,1.0659543492490084,0.04431296337981395,P42Hetdex07,3028
P206+50_11672,47,7,10,0.49569382534756495,0.00043735646849242136,7988,4935,204.88154965370202,49.95619333957527,7987.671041201364,4934.2460350466245,204.88177644036574,49.95588317341033,7987.406487829962,4934.247342862174,204.88194772777743,49.955886823154536,2.970895426880958,1.8937360833663528,0.4969549163079771,5.739595286575347,1.9713743778615025,0.5027810012454244,0.13687750606137775,P206+50,11672
P42Hetdex07_3383,23,5,6,0.262827827138323,0.0004482068990209655,3546,4250,204.71349176355002,49.823763510093535,3547.1465735251813,4249.7545364254465,204.71275053696982,49.82366337353177,3547.065621360553,4249.484881270515,204.7128020400872,49.82355086737912,1.5621832483211129,1.865490894744834,0.3625606130834871,0.0,1.8159101245296885,0.26785398544137823,0.08326103751609701,P42Hetdex07,3383
P206+50_12036,26,8,7,0.2352757246308925,0.00033500780752596305,8258,4624,204.71284533783532,49.82336938912726,8256.32002222869,4624.252692683553,204.71392524625782,49.823495921396315,8256.584997842565,4624.051567127426,204.71375808121616,49.82340880008228,1.191995591515906,4.080714120568017,-5.716933791810456,0.0,8.737251148377421,0.24082266161340016,0.27271254961685537,P206+50,12036
P42Hetdex07_3485,37,7,7,0.5233750620359963,0.0007322637380562544,3621,2702,204.66128062263482,49.178888787264455,3621.1167709178444,2701.885874219643,204.66120592016614,49.17884141707643,3621.143671705464,2701.907047749177,204.66118882437007,49.178850282187284,1.8676300672749508,1.610395490726099,-0.3126486463818302,1.8280624174026192,0.0,0.5359520273107394,0.0497750115332394,P42Hetdex07,3485
P206+50_12184,20,5,7,0.197438208632728,0.000354684164987128,8385,3080,204.661677560336,49.17869246314818,8384.260581101114,3080.606325022354,204.6621369067303,49.178954581083495,8383.899798187365,3080.6812959785925,204.66236536875493,49.17899048204745,1.2819755561565358,1.932197918885964,-1.1835122926931236,0.0,2.1684795024949457,0.19860724669733454,0.16320082439041755,P206+50,12184
P42Hetdex07_3796,43,7,7,0.8359557226515542,0.001055507067568577,3862,6325,204.5118262221886,50.6887989064333,3861.713041759649,6325.081409971936,204.51201504879876,50.68883261685834,3861.685638436566,6325.1447383250525,204.5120331476057,50.6888589866476,1.9013706502499004,1.8301065759951656,0.7540087620570557,2.0117114325436773,1.6038727517688929,0.8433995244047202,0.03721062328718449,P42Hetdex07,3796
P206+50_12330,62,10,9,1.5081638804648068,0.0017368467301277387,8499,6709,204.5124138923473,50.688515882471215,8498.740403290514,6709.245331402937,204.512579192476,50.68862163774986,8498.757803003917,6709.175395724969,204.51256929117986,50.68859227121955,1.8845322813698395,1.8431203482127063,0.043527588309159024,1.921844564754961,1.6844825205735858,1.5290990824481252,0.035018176609719634,P206+50,12330
P42Hetdex07_4858,19,5,5,0.2167401031636216,0.0004123100757235826,4373,5680,204.1768915972517,50.419928806158865,4372.9735806160115,5679.8827466643115,204.17690908052762,50.419879976761415,4372.933038317925,5679.8010350877585,204.17693573683047,50.419845973076704,1.8643293744391416,1.2633199220898248,0.14545087339503054,1.809283399293368,0.0,0.22110136777803746,0.09994469923070944,P42Hetdex07,4858
P206+50_12839,51,8,8,0.8827160481724877,0.0008102910823679447,9032,6082,204.17760702958762,50.41956406771034,9032.185072882789,6082.22786516765,204.1774803863117,50.41965605059975,9032.066076099267,6082.172341612496,204.17755956156142,50.41963479424679,2.3600723262665917,1.9984008492448024,-0.7074876463676972,3.8582785457165274,2.4789622142571783,0.9000337895304446,0.05942744224592314,P206+50,12839
P42Hetdex07_9477,54,6,14,0.6455242425190363,0.0005665538085029753,7900,4317,201.90056612998657,49.82582077439945,7901.245579243459,4316.5092965352505,201.89977222995498,49.825599301595275,7899.682086120918,4316.6590697533675,201.90077870484032,49.8256831671933,2.6780908103729093,1.85140084047834,-0.016380945095979448,4.875546889001289,1.7341055183352518,0.5736965667772174,0.20975664969893965,P42Hetdex07,9477
P38Hetdex07_620,41,7,7,0.7015863601180145,0.0009466029029268526,1046,4001,201.90078113266682,49.826255892639686,1046.1516416816362,4001.2092699973073,201.90068638167423,49.82634455139845,1046.1335419207114,4001.232530669508,201.9006984251565,49.82635406318211,1.866155337388276,1.682241260626136,-0.3634514496491822,1.819691911597804,0.0,0.7106080200893921,0.04530989483537691,P38Hetdex07,620
P42Hetdex07_6935,36,7,7,0.5779869142718033,0.0007744077705071214,5690,6915,203.3039852723737,50.929917485605934,5690.292142747016,6914.640102324719,203.30379560622688,50.92976577153296,5690.313188288723,6914.585521558213,203.3037822185381,50.929742901686495,1.7795477453015351,1.7032319989436735,0.6353470349682235,1.2491651073333363,0.294203270617517,0.5932936150372415,0.053860744688942405,P42Hetdex07,6935
P5Hetdex41_2745,18,5,5,0.22480116465126865,0.0004029286356066397,2881,1616,203.30323341144143,50.93016967099738,2881.4413038200555,1615.9135218115402,203.30294086729046,50.93013628731492,2881.61170268572,1615.8625196439518,203.30282774332932,50.930116058183025,1.4582874716517364,1.683815684185384,0.7177353667640708,0.0,0.0,0.23107385091137134,0.1160659361993868,P5Hetdex41,2745
P42Hetdex07_7953,25,5,6,0.32404282434423604,0.0005312849130923212,6382,7341,202.84068434195441,51.10242234202114,6382.659777994677,7340.073173172376,202.84025941363382,51.10203051046895,6382.734634218405,7340.123240463206,202.84020905242772,51.10205073453425,1.6394372612793933,1.7464404122554982,-2.2849989060664684,0.0,0.9555580960623616,0.32903415574766925,0.06082019607173174,P42Hetdex07,7953
P5Hetdex41_3643,23,5,6,0.3205038545764463,0.0005529378557999189,3583,2022,202.8412692091416,51.102647988800896,3583.3834503363605,2022.2569310608487,202.8410161252673,51.10275634505779,3583.3472605662078,2022.3153680855494,202.84104044728556,51.102780575342635,1.8454697208131408,1.3234862490807635,0.08034163490846666,1.6986863049198633,0.0,0.3280681217761843,0.07347274730107306,P5Hetdex41,3643
P42Hetdex07_8374,30,7,6,0.4886863431526274,0.000756867337170521,6687,6270,202.65489510582225,50.653432350780704,6686.707903665026,6270.01233430236,202.655086865413,50.65344028150838,6686.8006048304405,6270.0068655416635,202.6550260313607,50.65343711707966,1.4902164417557735,1.8285922632362341,-1.9005031410835815,0.0,1.59426635894772,0.5037081285964958,0.06048920080882094,P42Hetdex07,8374
P5Hetdex41_4048,24,6,5,0.34866072907785123,0.000596152846976546,3859,941,202.6542577520604,50.65291299548864,3857.9663268614177,941.787697714384,202.65493985190673,50.65323894010207,3857.967505456617,941.7704648294083,202.65493901634852,50.65323176017922,1.4027518537502213,1.9057750108131304,8.47517897978548,0.0,2.034690309916264,0.3555553990897702,0.057083500947787864,P5Hetdex41,4048
P42Hetdex07_782,20,5,5,0.17152564941373818,0.0002565661654329319,1276,1426,206.13695695317597,48.633880604007615,1275.2550252639298,1424.89719952945,206.13741057864866,48.633413861493466,1275.7914166103978,1424.9931481962396,206.1370738139697,48.633459078480136,2.6840865686869484,1.6141357307717168,0.5779231124690168,4.893795734799231,0.0,0.17312838229073926,0.12661359214861578,P42Hetdex07,782
P1Hetdex15_4963,62,9,10,0.7651576517242233,0.0006447088668106282,4526,6693,206.13673035845162,48.633887231683254,4525.842485387962,6691.245212557317,206.13683490367848,48.63315623841843,4526.477655268828,6691.605083373465,206.13643337121428,48.63330498190268,3.5228644673096525,1.8488407960166189,-2.740439169531296,7.267656797277361,1.7188931570900072,0.7715083081572808,0.15447641617119398,P1Hetdex15,4963
P42Hetdex07_1656,30,6,6,0.3932107528599957,0.0005624256888242682,2173,614,205.56345712797975,48.30286046899523,2173.5789549602696,613.2883728429713,205.56308759812612,48.30256771273425,2173.666495117253,613.1628284079068,205.56303155042275,48.30251596875611,1.7347508676929542,1.8577735240525952,0.32126291143736313,0.8291190333673233,1.771495271178694,0.3985571420385255,0.06116857763038613,P42Hetdex07,1656
P1Hetdex15_6407,24,4,8,0.19795307929353725,0.0003044201752835428,5445,5907,205.56338739771317,48.30315580408654,5446.961960631927,5907.591348766194,205.5621539473754,48.30339236803657,5446.107100304434,5907.336974682148,205.56269135944663,48.303290664169104,4.0,1.1163631742736717,0.3422785774767525,8.527768706506585,0.0,0.2014773036894599,0.09746010739805644,P1Hetdex15,6407
P240+53_1514,18,5,5,0.2057370700058756,0.00040155829508194363,2061,7565,242.27030724990053,53.80299048441784,2060.9831871874508,7564.815780581097,242.2703157973629,53.802913557946084,2061.0041655963787,7564.763476070165,242.2703000577195,53.802891985801395,1.3342580748385453,1.6622309414507632,0.1384263968034842,0.0,0.0,0.2113264601006153,0.12890518230463344,P240+53,1514
P241+55_3312,51,12,11,0.492231608462443,0.00031293708204910194,3042,1484,242.26986775338762,53.80219293937781,3046.5562564384063,1487.1688059107448,242.2666878586628,53.803543256888496,3047.7304768753247,1488.2562107028907,242.26587125979918,53.80400407048229,12.0,1.2970256463662058,16.492785646004382,27.97330069914984,0.0,0.5045070590788164,0.1917695473552589,P241+55,3312
P240+53_1753,50,7,9,1.0789645977214188,0.0011536930421879436,2272,8194,242.13191904088626,54.0671901353718,2272.511652769789,8193.842647324533,242.13155316182772,54.06712950757223,2272.3418992961424,8193.856418053327,242.13167390661425,54.06713360698535,2.187044428742924,1.882499432285185,-0.114300286015243,3.243992821979062,1.910764933891293,1.0940464219900372,0.0642104629991436,P240+53,1753
P241+55_3600,22,6,5,0.2870731872356473,0.0005331302169204078,3246,2116,242.1319860225409,54.066805673258074,3246.0296673748608,2116.4391958161114,242.13196919035647,54.06698885438714,3246.087630216209,2116.3949846086953,242.13192761164203,54.06697076368214,1.7478837421397502,1.3687644938640318,-0.012625760367770586,0.9700815271519896,0.0,0.2951955391708337,0.08121907837112352,P241+55,3600
P240+53_3561,94,10,12,2.2361334434924007,0.0018895336504345386,3678,8880,241.13823423942287,54.36264645893989,3677.922179542725,8877.83068122593,241.1382749787553,54.36174188041832,3678.4066956291686,8878.217555590509,241.13793116408021,54.361905043771934,2.5776066644589224,1.9914765337378668,0.21939738184177252,4.5653554207724545,2.44786766404924,2.1398896949396726,0.14151159887116668,P240+53,3561
P241+55_5507,122,14,18,3.190841546828241,0.0026654663522971325,4646,2818,241.1376737775474,54.363207705121965,4645.599850590096,2819.010275272349,241.1379595873326,54.363628769948356,4645.45899151135,2819.119383580398,241.13806028328707,54.363674264102926,1.8050949689270672,2.4965800175495647,0.7428255638429933,1.4381334743850511,4.308433803393264,2.9889464252728177,0.11181734563525213,P241+55,5507
P240+53_4704,43,8,8,1.0632088024458133,0.0015171931221310939,4533,7910,240.52615424031669,53.96016290533243,4532.044665209649,7910.6984114453335,240.52683126614437,53.96045363154466,4532.0160538864975,7910.750957514259,240.52685156336122,53.960475521098594,1.8290189286649463,1.5505067688687744,-0.2496688417293951,1.5969780510323566,0.0,1.0943712793073217,0.03922204334974249,P240+53,4704
P241+55_6763,40,7,8,0.6106831121214141,0.000718630093205236,5509,1854,240.52682446896145,53.959737524205686,5509.6420748188475,1853.360718473861,240.52637389280412,53.959468642663786,5509.684711987075,1853.34818891724,240.52634377924045,53.95946325696159,2.041952798678146,1.6754327769329571,0.3442554253682907,2.668522502996914,0.0,0.6297864949092636,0.06246251852012327,P241+55,6763
P240+53_6469,39,6,17,0.4878716497497528,0.00044255953225065195,5665,8677,239.7187896244768,54.2776473339334,5669.555803279767,8668.90835511522,239.71559949968238,54.274254957854176,5667.0,8671.713134170948,239.71740214183876,54.275435053005324,4.144169115916996,3.875844830249637,0.055532966728428015,8.90132803507095,8.203695247162377,0.5982627327039701,0.509716291703341,P240+53,6469
P241+55_8252,16,4,5,0.16952162409574456,0.00035257152658365085,6635,2634,239.71814939715856,54.27770529289758,6635.021412021604,2633.4084265615093,239.7181428161008,54.277458645421135,6635.020734746268,2633.365281037041,239.7181439337425,54.277440675973025,1.3337565141186165,1.7642767704268234,-0.5532403404088041,0.0,1.1226403986799356,0.17232201232728342,0.09817403780164613,P241+55,8252
P240+53_8002,0,8,10,,,6858,8678,238.86752304395142,54.27001247909232,,,,,6851.0,8669.0,238.8726616418713,54.26632616243394,8.0,10.0,0.0,18.409002049179414,23.205985099709864,,,P240+53,8002
P241+55_9564,27,5,7,0.3635682195330856,0.0005257767700609887,7827,2646,238.86748702637001,54.26934169642995,7828.351732057008,2644.7154967783067,238.8665527638584,54.268788132060955,7828.374287583755,2644.5585051236967,238.86654033414726,54.268722436975075,2.0048445287119665,1.5370661357472446,0.5352790498614588,2.507647304865808,0.0,0.3717645082455218,0.06366034208718807,P241+55,9564
P240+53_9478,16,4,5,0.1808698184393624,0.000370332562518123,8474,6602,237.77110842463367,53.38516684792737,8475.021084590366,6601.268170234525,237.77041458664348,53.38484623420832,8475.059510756055,6601.1406936331905,237.77039110769297,53.38479255391582,1.9940974973812529,1.2081911833141896,-0.3299922897521135,2.459670968195558,0.0,0.18423324574439856,0.08733459186450672,P240+53,9478
P236+55_2925,46,8,7,0.9758952149282522,0.001136664498001166,3147,710,237.77113635135044,53.38592836152122,3146.013161829717,710.6450267722169,237.77183282875302,53.38619058614479,3146.0149119798853,710.6617992612587,237.77183179087342,53.38619758858368,2.2030584789950134,1.6676088614693887,-0.7784772896341285,3.303533541670969,0.0,0.9895997179585968,0.03572948956948418,P236+55,2925
P240+53_1890,38,6,9,0.5550827035696388,0.0006429361114588553,2421,5700,241.98816383752774,53.02949893292735,2422.0763446994115,5699.0206074871485,241.98740374875172,53.02910042587944,2422.172516833029,5699.1713255898085,241.98733934793518,53.029164060767314,2.4199560921839445,1.5018875109799092,0.17731863320764274,4.0587681345015865,0.0,0.5693115329442198,0.07430045354974735,P240+53,1890
P244+53_7826,51,8,8,1.3908652745415544,0.0015993460941237036,8432,5550,241.9883449920665,53.03015056898261,8431.799148504932,5549.5314976878735,241.98849648836227,53.02995867108636,8431.800990916796,5549.6330092063745,241.98849252937427,53.030000908910786,1.9546948646518731,1.83921060082794,0.6973849474959527,2.277540669802355,1.6606166120732146,1.4102214438731848,0.0410995246493465,P244+53,7826
P240+53_2218,124,14,12,1.7284322300269752,0.0005655459408123621,2722,4676,241.76675260208663,52.605372860147675,2721.98544823184,4675.186954480761,241.76675248536327,52.60503403693117,2722.165573080287,4675.043868787415,241.7666271346233,52.60497578622592,3.872201352418705,3.626852019241359,-0.2594120754605476,8.194148904357673,7.545963970712039,1.7705877400219394,0.1052417951553644,P240+53,2218
P244+53_7943,36,8,7,0.5004192883227911,0.0004555586128007759,8793,4545,241.7669605210921,52.605785868885796,8793.059349331248,4545.664681234168,241.76690111540574,52.60606157231532,8793.093686394075,4545.667267092117,241.76687749202344,52.60606206208188,1.6214110365538426,2.948666515425778,0.2966496961501614,0.0,5.675675251480683,0.5171682057258358,0.1431648199920174,P244+53,7943
P240+53_1356,20,5,5,0.2958581965401884,0.0005937786512603937,1913,1478,242.2672515789205,51.26578240338178,1912.6964930318213,1478.1424496749166,242.26745599732556,51.265838587188824,1912.6108286033718,1478.1306410095474,242.2675128420836,51.26583277293293,1.4371053934052906,1.5286218671375056,-0.6047901462715749,0.0,0.0,0.3015939305003976,0.07206044596017648,P240+53,1356
P243+50_4683,36,7,7,0.8268011989306832,0.0011653959886317967,5649,6999,242.26771868543327,51.265954205780176,5648.782260508413,6998.657519853124,242.26786669623212,51.2658126696614,5648.754720535268,6998.6436952993445,242.26788515677936,51.26580705812468,1.8335605923891969,1.6017039362895855,0.16038566872670956,1.6256009692865212,0.0,0.8460839828340273,0.05368956077122971,P243+50,4683
P240+53_1770,28,8,4,0.3217774400826098,0.0003975352242584666,2292,809,242.0055326910708,50.99068372467933,2291.4379431646594,810.2929158516545,242.00592265614293,50.991217511552904,2291.528848039923,809.8908201596187,242.00585690648896,50.99105075551186,1.3742329615835809,4.0,0.23315260378957756,0.0,8.527768706506585,0.3211663978061477,0.10367429175049804,P240+53,1770
P243+50_4999,112,14,12,3.1134588914381367,0.0016102730080404695,6054,6344,242.0053587927911,50.990529388435704,6056.546901235844,6343.47850700463,242.0036787238741,50.99029454625551,6056.651366554992,6343.350559769232,242.0036109963436,50.9902405152088,6.982099188990281,1.9447539870430228,-1.1513962813692111,15.947595030051422,2.229851689219329,3.157630216360895,0.17352525316634773,P243+50,4999
P240+53_3719,183,17,15,22.87767408717489,0.02017686189298109,3792,1228,241.0146130493692,51.174406972855024,3791.5589191791664,1228.7946547364515,241.01491016333927,51.17473675930528,3791.406044899267,1228.7726874428877,241.01501165181892,51.17472711439362,2.134794306754244,1.9802072733196756,0.39577809607441744,3.0448803434277467,2.396636264898326,21.696817435552067,0.0689490459546817,P240+53,3719
P239+50_882,21,4,7,0.2754103279326796,0.0004533210297900204,1581,6977,241.01497750729774,51.174273422035455,1581.9247736861328,6975.279046017029,241.014334828744,51.17356577463517,1581.9180475872622,6975.202510126538,241.01433804672538,51.17353382042975,1.958627017117687,1.407388188094218,0.2425797125008352,2.2961967388882565,0.0,0.2810876985839429,0.11696783809553304,P239+50,882
P240+53_8522,37,8,6,0.6270789444814268,0.0008014927691957263,7323,4016,238.62142539730453,52.32321296899384,7322.499248312007,4017.4031909138484,238.6217424158465,52.32380276963743,7322.456838714926,4017.328069160449,238.6217726247009,52.323771929293564,1.7115839787727891,1.9172496030640065,0.1013065241882999,0.4946783343682782,2.093613754463273,0.6406015488534653,0.06095334930868256,P240+53,8522
P236+53_833,54,9,11,0.6712512849352094,0.0005565581508807715,1215,4245,238.62181198223445,52.322624825812,1217.7386715552714,4240.949772455182,238.61985311499828,52.32097646486229,1217.6816039727785,4240.9153069766135,238.61989122205642,52.32096131437522,1.6311378171705373,11.0,-8.496403324049512,0.0,25.592312728278923,0.6873890268629959,0.2222609523630955,P236+53,833
P240+53_8847,50,8,8,1.0853087976800726,0.00127047859372898,7658,7796,238.3159429172936,53.89386925184373,7658.4283155355,7796.241112130166,238.3156349678409,53.8939643869343,7658.406407408556,7796.183171844431,238.31565169515744,53.89394052134918,1.9781722769628585,1.781179750735904,-0.08096170701478059,2.3872991821513634,1.261997303349195,1.1032166967757342,0.032499483251115985,P240+53,8847
P236+53_1475,16,6,4,0.14968358431933956,0.0002819710919643156,1775,8001,238.3157767900134,53.894308258450664,1772.2076983168602,8001.705799187357,238.31776570665582,53.89456813472505,1772.106066257418,8001.666196763339,238.3178367184433,53.894550392696,4.272028437549294,1.0512523429177003,1.055287064191159,9.230425069166447,0.0,0.1529540133916623,0.1475022462312608,P236+53,1475
P240+53_9670,23,6,5,0.2889428042223579,0.0004605799002290392,8787,3338,237.6417776437389,52.02114431523554,8786.154699812154,3338.978297948373,237.6423241316967,52.02156541642103,8786.274001016141,3339.1523816849735,237.6422388054777,52.02163595723544,1.562199223898131,1.855781473855596,-0.4194858559190643,0.0,1.759879131611192,0.2956174485214005,0.08047787870992383,P240+53,9670
P236+53_2578,22,6,5,0.25246051637988465,0.0003885360447753108,2637,3482,237.64203493733052,52.020679421681564,2637.102173263162,3482.2120503492824,237.64196861255584,52.02076861386177,2637.137257187825,3482.1131159846254,237.64194352952282,52.02072768987808,1.9694041508817743,1.539860704754305,-0.02655726200158614,2.3467558462699016,0.0,0.2578375422639313,0.1156188764996804,P236+53,2578
